,0
1542,"https://openalex.org/W4385494076,https://openalex.org/W3128884022"
1543,"https://openalex.org/W4385725197,https://openalex.org/W4323309148"
1544,"https://openalex.org/W4385755328,https://openalex.org/W2904413911,https://openalex.org/W3005797509,https://openalex.org/W3138019207,https://openalex.org/W4214620873,https://openalex.org/W4365597317"
1545,"https://openalex.org/W4385809271,https://openalex.org/W3133591723"
1546,"https://openalex.org/W4385872233,https://openalex.org/W2920891929,https://openalex.org/W3012731328,https://openalex.org/W3207768343,https://openalex.org/W3212762559,https://openalex.org/W4205600713,https://openalex.org/W4226362418"
1547,"https://openalex.org/W4385878510,https://openalex.org/W2969457895,https://openalex.org/W3087946145,https://openalex.org/W3138883259,https://openalex.org/W4213114177,https://openalex.org/W4213378650,https://openalex.org/W4226539861,https://openalex.org/W4281912063"
1548,"https://openalex.org/W4386011499,https://openalex.org/W2908893700,https://openalex.org/W2915613474,https://openalex.org/W2969940692,https://openalex.org/W2994738938,https://openalex.org/W2998968101,https://openalex.org/W3136935190,https://openalex.org/W4200096369,https://openalex.org/W4200352309,https://openalex.org/W4205217389"
1549,"https://openalex.org/W4386011513,https://openalex.org/W2969940692"
1550,"https://openalex.org/W4386011596,https://openalex.org/W2930421475,https://openalex.org/W2960548043,https://openalex.org/W2969940692,https://openalex.org/W2979433836,https://openalex.org/W2996012742,https://openalex.org/W3005754778,https://openalex.org/W4318066868"
1551,"https://openalex.org/W4386023568,https://openalex.org/W2902473808,https://openalex.org/W3014501446,https://openalex.org/W4293788034"
1552,https://openalex.org/W4386033057
1553,"https://openalex.org/W4386126159,https://openalex.org/W2912616627,https://openalex.org/W2988498650,https://openalex.org/W2998910704,https://openalex.org/W3213797014,https://openalex.org/W4221118220"
1554,"https://openalex.org/W4386215983,https://openalex.org/W3173084177"
1555,"https://openalex.org/W4386348561,https://openalex.org/W2923882780,https://openalex.org/W3217309841,https://openalex.org/W4200078942"
1556,"https://openalex.org/W4386391763,https://openalex.org/W2904758662,https://openalex.org/W2932168008,https://openalex.org/W3216935417"
1557,"https://openalex.org/W4386917061,https://openalex.org/W2982820684,https://openalex.org/W4306411802"
1558,https://openalex.org/W4386967793
1559,"https://openalex.org/W4387675583,https://openalex.org/W3011282527,https://openalex.org/W3018429123,https://openalex.org/W3048728830,https://openalex.org/W3097963976,https://openalex.org/W3112750002,https://openalex.org/W4210467110"
1560,"https://openalex.org/W4387784028,https://openalex.org/W2946613441,https://openalex.org/W2981587240"
1561,"https://openalex.org/W4387969525,https://openalex.org/W3025605306,https://openalex.org/W3116162065,https://openalex.org/W3188169536,https://openalex.org/W3196375020"
1562,"https://openalex.org/W4388020272,https://openalex.org/W3094449090,https://openalex.org/W3118574359,https://openalex.org/W3129600338,https://openalex.org/W4200200656,https://openalex.org/W4289813233"
1563,"https://openalex.org/W4388521730,https://openalex.org/W2938709517,https://openalex.org/W2972453929,https://openalex.org/W3096500206,https://openalex.org/W3114777749,https://openalex.org/W3153517162,https://openalex.org/W3154366515,https://openalex.org/W4283078103,https://openalex.org/W4306411802,https://openalex.org/W4361204374,https://openalex.org/W4387187656"
1564,"https://openalex.org/W4389070943,https://openalex.org/W3116162065"
1565,"https://openalex.org/W4389305386,https://openalex.org/W2950905533"
1566,https://openalex.org/W4390535656
1567,"https://openalex.org/W4390722299,https://openalex.org/W2944165323"
1568,"https://openalex.org/W4390815808,https://openalex.org/W4323046286"
1569,"https://openalex.org/W4390824142,https://openalex.org/W3112199667,https://openalex.org/W4300864860"
1570,"https://openalex.org/W4390935890,https://openalex.org/W2942237216"
1571,"https://openalex.org/W4390945180,https://openalex.org/W3080438163,https://openalex.org/W4310117576"
1572,"https://openalex.org/W4390965995,https://openalex.org/W2937370581,https://openalex.org/W3048071194,https://openalex.org/W3180492307,https://openalex.org/W3195803909,https://openalex.org/W3210947312,https://openalex.org/W4308574231,https://openalex.org/W4384661730"
1573,"https://openalex.org/W4391607336,https://openalex.org/W4282835459"
1574,"https://openalex.org/W4391608086,https://openalex.org/W2969940692"
1575,"https://openalex.org/W4391608088,https://openalex.org/W3204682032"
1576,https://openalex.org/W4391611639
1577,"https://openalex.org/W4391613480,https://openalex.org/W2943815733,https://openalex.org/W3086855566,https://openalex.org/W3158596810,https://openalex.org/W3200658806,https://openalex.org/W4224257908"
1578,"https://openalex.org/W4391613594,https://openalex.org/W4283762879,https://openalex.org/W4292641580"
1579,https://openalex.org/W4391613618
1580,"https://openalex.org/W4391613638,https://openalex.org/W2969409037,https://openalex.org/W3097535281,https://openalex.org/W4313251900,https://openalex.org/W4315646032"
1581,"https://openalex.org/W4391614088,https://openalex.org/W2965947474"
1582,"https://openalex.org/W4391614107,https://openalex.org/W3046506912,https://openalex.org/W3202079102,https://openalex.org/W4295960184,https://openalex.org/W4385071197"
1583,"https://openalex.org/W4391717928,https://openalex.org/W2950382925,https://openalex.org/W4362670965,https://openalex.org/W4375862905"
1584,"https://openalex.org/W4391745765,https://openalex.org/W4386022287"
1585,"https://openalex.org/W4391750599,https://openalex.org/W2899521792,https://openalex.org/W2989520503"
1586,"https://openalex.org/W4391754170,https://openalex.org/W3004204459,https://openalex.org/W4361290884"
1587,"https://openalex.org/W4391754174,https://openalex.org/W2944043438"
1588,"https://openalex.org/W4391754639,https://openalex.org/W2956041281,https://openalex.org/W2964674526,https://openalex.org/W3130341350,https://openalex.org/W3132648567,https://openalex.org/W4290667665"
1589,"https://openalex.org/W4391754962,https://openalex.org/W2907409520,https://openalex.org/W3034595103,https://openalex.org/W3118961085"
1590,"https://openalex.org/W4391754969,https://openalex.org/W3114777749,https://openalex.org/W3154366515"
1591,"https://openalex.org/W4391755001,https://openalex.org/W3041829434,https://openalex.org/W3044351044,https://openalex.org/W3044511373,https://openalex.org/W3159834390,https://openalex.org/W3165652034,https://openalex.org/W3213797014"
1592,"https://openalex.org/W4391777719,https://openalex.org/W2947861505"
1593,"https://openalex.org/W4391812427,https://openalex.org/W2986457312,https://openalex.org/W2997782164,https://openalex.org/W3007750580,https://openalex.org/W3047493908,https://openalex.org/W3093856336,https://openalex.org/W3178594052,https://openalex.org/W4306839741"
1594,"https://openalex.org/W4391812459,https://openalex.org/W3204327545,https://openalex.org/W4205427928,https://openalex.org/W4296701480"
1595,"https://openalex.org/W4391812499,https://openalex.org/W2905314874,https://openalex.org/W2998910704,https://openalex.org/W3204743793"
1596,"https://openalex.org/W4391812676,https://openalex.org/W2979974660,https://openalex.org/W2981734627,https://openalex.org/W3012731328,https://openalex.org/W3122298295,https://openalex.org/W3197597202,https://openalex.org/W3212762559,https://openalex.org/W4385872233"
1597,"https://openalex.org/W4391848066,https://openalex.org/W3047598048"
1598,https://openalex.org/W4391887441
1599,"https://openalex.org/W4392005441,https://openalex.org/W3152924435"
1600,"https://openalex.org/W4392005453,https://openalex.org/W2916772745,https://openalex.org/W3000178821,https://openalex.org/W3086522063,https://openalex.org/W3095847172,https://openalex.org/W4281381392"
1601,"https://openalex.org/W4392086007,https://openalex.org/W2980094837,https://openalex.org/W3112479375,https://openalex.org/W3163834626,https://openalex.org/W4319029745"
1602,"https://openalex.org/W4392098452,https://openalex.org/W3015039495,https://openalex.org/W4281752793,https://openalex.org/W4308574231"
1603,"https://openalex.org/W4392098485,https://openalex.org/W4311353645"
1604,"https://openalex.org/W4392098570,https://openalex.org/W2924133509,https://openalex.org/W3159988485"
1605,"https://openalex.org/W4392112102,https://openalex.org/W2998268303,https://openalex.org/W3099909056,https://openalex.org/W3154650405,https://openalex.org/W4221017622"
1606,https://openalex.org/W4392112111
1607,"https://openalex.org/W4392112146,https://openalex.org/W3082706329,https://openalex.org/W3154943404,https://openalex.org/W4200262633,https://openalex.org/W4282052913,https://openalex.org/W4392112146"
1608,"https://openalex.org/W4392137490,https://openalex.org/W2943602913,https://openalex.org/W2968429835,https://openalex.org/W2970785938,https://openalex.org/W3084465540,https://openalex.org/W3159455751,https://openalex.org/W4205427928,https://openalex.org/W4205631977"
1609,"https://openalex.org/W4392154053,https://openalex.org/W2979691457,https://openalex.org/W3006096354,https://openalex.org/W3111043176"
1610,https://openalex.org/W4392162031
1611,https://openalex.org/W4392162152
1612,https://openalex.org/W4392170843
1613,https://openalex.org/W4392197007
1614,"https://openalex.org/W4392197086,https://openalex.org/W3095760734,https://openalex.org/W3197376316,https://openalex.org/W4307391359"
1615,"https://openalex.org/W4392197244,https://openalex.org/W2948725852,https://openalex.org/W3003437278,https://openalex.org/W4223516238,https://openalex.org/W4291904016,https://openalex.org/W4297475446"
1616,https://openalex.org/W4392197295
1617,https://openalex.org/W4392213492
1618,https://openalex.org/W4392232874
1619,"https://openalex.org/W4392240183,https://openalex.org/W2997749800,https://openalex.org/W2999663693,https://openalex.org/W3165953116"
1620,https://openalex.org/W4392240436
1621,https://openalex.org/W4392240689
1622,"https://openalex.org/W4392286966,https://openalex.org/W3092798809"
1623,"https://openalex.org/W4392295375,https://openalex.org/W2910234850"
1624,"https://openalex.org/W4392362666,https://openalex.org/W4318408309"
1625,"https://openalex.org/W4392362672,https://openalex.org/W2986457312,https://openalex.org/W3082055731"
1626,"https://openalex.org/W4392471501,https://openalex.org/W4282833911"
1627,"https://openalex.org/W4392507179,https://openalex.org/W2912016252,https://openalex.org/W2954601359,https://openalex.org/W3037267344,https://openalex.org/W4324054873"
1628,"https://openalex.org/W4392575696,https://openalex.org/W3197005410"
1629,"https://openalex.org/W4392645554,https://openalex.org/W2946613441,https://openalex.org/W2955379762,https://openalex.org/W3130594877,https://openalex.org/W3182680221,https://openalex.org/W3190008609,https://openalex.org/W4280597204,https://openalex.org/W4307139249"
1630,"https://openalex.org/W4392652181,https://openalex.org/W2946597920,https://openalex.org/W2954206231,https://openalex.org/W3016947361,https://openalex.org/W3024060630,https://openalex.org/W3183859964,https://openalex.org/W4292121835,https://openalex.org/W4360946552"
1631,"https://openalex.org/W4392658427,https://openalex.org/W3208722693,https://openalex.org/W3214710111"
1632,"https://openalex.org/W4392660170,https://openalex.org/W4319066636,https://openalex.org/W4386053913"
1633,"https://openalex.org/W4392660524,https://openalex.org/W2944147198,https://openalex.org/W2955046383,https://openalex.org/W3012453370,https://openalex.org/W3130341350,https://openalex.org/W4200521898,https://openalex.org/W4210876365"
1634,"https://openalex.org/W4392663277,https://openalex.org/W4319028163"
1635,"https://openalex.org/W4392716763,https://openalex.org/W2938656919,https://openalex.org/W3188169536,https://openalex.org/W3205724259,https://openalex.org/W4220957170"
1636,"https://openalex.org/W4392806441,https://openalex.org/W2908893700,https://openalex.org/W3013563811,https://openalex.org/W3088538572,https://openalex.org/W3092026988,https://openalex.org/W4293072689,https://openalex.org/W4360954213"
1637,"https://openalex.org/W4392806520,https://openalex.org/W2999031197,https://openalex.org/W3011495205,https://openalex.org/W4206178923,https://openalex.org/W4281291617,https://openalex.org/W4306657398"
1638,https://openalex.org/W4392820477
1639,"https://openalex.org/W4392820511,https://openalex.org/W3093009914,https://openalex.org/W3095847172,https://openalex.org/W3197752646,https://openalex.org/W3211756327,https://openalex.org/W4200132167"
1640,"https://openalex.org/W4392820531,https://openalex.org/W3139111421,https://openalex.org/W4281631896"
1641,"https://openalex.org/W4392820553,https://openalex.org/W3048722821,https://openalex.org/W3170742836"
1642,"https://openalex.org/W4392882627,https://openalex.org/W3032545682,https://openalex.org/W3088928851,https://openalex.org/W3178000042"
1643,https://openalex.org/W4392882636
1644,"https://openalex.org/W4392882680,https://openalex.org/W4282837734,https://openalex.org/W4311875541,https://openalex.org/W4365597384,https://openalex.org/W4386967793"
1645,"https://openalex.org/W4392917885,https://openalex.org/W3048071194,https://openalex.org/W3202079102"
1646,"https://openalex.org/W4392917900,https://openalex.org/W3151600788,https://openalex.org/W3176637547,https://openalex.org/W3200127081,https://openalex.org/W4280505493"
1647,https://openalex.org/W4392918805
1648,"https://openalex.org/W4392957286,https://openalex.org/W2954135583,https://openalex.org/W4280598656"
1649,"https://openalex.org/W4392957672,https://openalex.org/W4296344227,https://openalex.org/W4390660406"
1650,"https://openalex.org/W4392969674,https://openalex.org/W2994194851,https://openalex.org/W3044511373,https://openalex.org/W3081635661,https://openalex.org/W3159834390"
1651,https://openalex.org/W4393043376
1652,"https://openalex.org/W4393043411,https://openalex.org/W2938103156,https://openalex.org/W2998910704,https://openalex.org/W3212618687,https://openalex.org/W4379510741"
1653,https://openalex.org/W4393044329
1654,"https://openalex.org/W4393131687,https://openalex.org/W4302303875"
1655,"https://openalex.org/W4393165803,https://openalex.org/W2997680695,https://openalex.org/W3028472743,https://openalex.org/W3096427867,https://openalex.org/W3099087894,https://openalex.org/W3165953116,https://openalex.org/W3190452645,https://openalex.org/W4318477709"
1656,https://openalex.org/W4393166251
1657,https://openalex.org/W4393261469
1658,"https://openalex.org/W4393261549,https://openalex.org/W2995320610,https://openalex.org/W3025332602,https://openalex.org/W3136935190,https://openalex.org/W4206620697"
1659,"https://openalex.org/W4393261810,https://openalex.org/W2948725852,https://openalex.org/W3007750580,https://openalex.org/W3042927695,https://openalex.org/W3093856336,https://openalex.org/W3104693082,https://openalex.org/W4226539861,https://openalex.org/W4305013678"
1660,https://openalex.org/W4393276469
1661,"https://openalex.org/W4393365099,https://openalex.org/W3007570211,https://openalex.org/W3048756729,https://openalex.org/W4200466619,https://openalex.org/W4213114177"
1662,"https://openalex.org/W4393374687,https://openalex.org/W2917011249,https://openalex.org/W4281399015"
1663,"https://openalex.org/W4393376906,https://openalex.org/W4220981333,https://openalex.org/W4290667757"
1664,"https://openalex.org/W4393377146,https://openalex.org/W2969405851,https://openalex.org/W2969738668"
1665,"https://openalex.org/W4393377934,https://openalex.org/W4300864860"
1666,"https://openalex.org/W4393383818,https://openalex.org/W4293107629"
1667,"https://openalex.org/W4393383891,https://openalex.org/W2910234850,https://openalex.org/W3017962821,https://openalex.org/W3205601618"
1668,"https://openalex.org/W4393384086,https://openalex.org/W2908415654,https://openalex.org/W2911667582,https://openalex.org/W3090490642"
1669,"https://openalex.org/W4393386879,https://openalex.org/W2909984890"
1670,"https://openalex.org/W4393388890,https://openalex.org/W3033034981,https://openalex.org/W3215043066,https://openalex.org/W4212793088"
1671,"https://openalex.org/W4393390060,https://openalex.org/W2916772745,https://openalex.org/W2980061684,https://openalex.org/W3006792783,https://openalex.org/W3104314541"
1672,"https://openalex.org/W4393391995,https://openalex.org/W3035593937"
1673,https://openalex.org/W4393409856
1674,"https://openalex.org/W4393851027,https://openalex.org/W2916772745,https://openalex.org/W2946882019,https://openalex.org/W3097216187"
1675,"https://openalex.org/W4393851185,https://openalex.org/W3011117535,https://openalex.org/W3204327545,https://openalex.org/W4367849380"
1676,https://openalex.org/W4393934391
1677,"https://openalex.org/W4393979317,https://openalex.org/W2953522028,https://openalex.org/W3104202585"
1678,"https://openalex.org/W4393992698,https://openalex.org/W2955379762,https://openalex.org/W3029951516,https://openalex.org/W3182680221,https://openalex.org/W4309192443"
1679,https://openalex.org/W4394569281
1680,"https://openalex.org/W4394571400,https://openalex.org/W2909623486,https://openalex.org/W2916772745,https://openalex.org/W2922005682,https://openalex.org/W2946882019,https://openalex.org/W2953791169,https://openalex.org/W3028444601,https://openalex.org/W3112617402,https://openalex.org/W3114424861,https://openalex.org/W4312193108"
1681,"https://openalex.org/W4394762310,https://openalex.org/W2902237058,https://openalex.org/W3003367883,https://openalex.org/W3005195070,https://openalex.org/W3081635661,https://openalex.org/W3159584726,https://openalex.org/W3186574895,https://openalex.org/W4290667684"
1682,"https://openalex.org/W4394766656,https://openalex.org/W2916862406"
1683,"https://openalex.org/W4395014071,https://openalex.org/W3014501446,https://openalex.org/W4293788034,https://openalex.org/W4308147675,https://openalex.org/W4386023568"
1684,https://openalex.org/W4395445853
1685,"https://openalex.org/W4395445901,https://openalex.org/W2947861505,https://openalex.org/W2971319587,https://openalex.org/W3005754778,https://openalex.org/W3212762559,https://openalex.org/W4224257801,https://openalex.org/W4293572575"
1686,"https://openalex.org/W4395445925,https://openalex.org/W2910999906,https://openalex.org/W4291582800"
1687,https://openalex.org/W4395445935
1688,https://openalex.org/W4395674673
1689,https://openalex.org/W4395686447
1690,https://openalex.org/W2912913403
1691,https://openalex.org/W2968008830
1692,https://openalex.org/W2983795050
1693,https://openalex.org/W2902371397
1694,https://openalex.org/W2907918932
1695,https://openalex.org/W2909623486
1696,https://openalex.org/W2944147198
1697,"https://openalex.org/W2944369176,https://openalex.org/W2944369176"
1698,https://openalex.org/W2951823586
1699,https://openalex.org/W2965146145
1700,https://openalex.org/W2967400240
1701,https://openalex.org/W2969705054
1702,https://openalex.org/W2979719828
1703,https://openalex.org/W2981452156
1704,https://openalex.org/W2986037732
1705,https://openalex.org/W2989520503
1706,https://openalex.org/W2996161940
1707,"https://openalex.org/W2996705209,https://openalex.org/W2955735010"
1708,https://openalex.org/W3104626189
1709,"https://openalex.org/W2906728815,https://openalex.org/W2904923691"
1710,https://openalex.org/W2908111039
1711,https://openalex.org/W2908234713
1712,https://openalex.org/W2908408131
1713,https://openalex.org/W2915133199
1714,https://openalex.org/W2918013257
1715,https://openalex.org/W2939552169
1716,https://openalex.org/W2942232755
1717,https://openalex.org/W2946597920
1718,https://openalex.org/W2966377380
1719,"https://openalex.org/W2981769058,https://openalex.org/W2907525308"
1720,"https://openalex.org/W2982966839,https://openalex.org/W2952905952"
1721,https://openalex.org/W2985362776
1722,https://openalex.org/W2988256423
1723,https://openalex.org/W3100523630
1724,"https://openalex.org/W2984303442,https://openalex.org/W2909984352,https://openalex.org/W2970204721"
1725,"https://openalex.org/W2991378182,https://openalex.org/W2912913403"
1726,https://openalex.org/W2997439624
1727,https://openalex.org/W2997898446
1728,"https://openalex.org/W2999031197,https://openalex.org/W2938329689,https://openalex.org/W2957411265,https://openalex.org/W2990779821"
1729,https://openalex.org/W2999500657
1730,https://openalex.org/W3011117535
1731,https://openalex.org/W3013244260
1732,"https://openalex.org/W3027878819,https://openalex.org/W2907976315,https://openalex.org/W2908530998"
1733,https://openalex.org/W3029234226
1734,https://openalex.org/W3034893577
1735,https://openalex.org/W3037030378
1736,https://openalex.org/W3038193565
1737,https://openalex.org/W3042705605
1738,"https://openalex.org/W3044931046,https://openalex.org/W3008830227"
1739,"https://openalex.org/W3045306311,https://openalex.org/W2997258543"
1740,https://openalex.org/W3046858331
1741,https://openalex.org/W3048655321
1742,https://openalex.org/W3048811540
1743,"https://openalex.org/W3090416897,https://openalex.org/W2981468872,https://openalex.org/W3005801829,https://openalex.org/W3007426008"
1744,"https://openalex.org/W3091665703,https://openalex.org/W2902237058,https://openalex.org/W2943498526,https://openalex.org/W2964930724"
1745,https://openalex.org/W3092303530
1746,https://openalex.org/W3092798809
1747,"https://openalex.org/W3092943910,https://openalex.org/W3003437278,https://openalex.org/W3008006142"
1748,"https://openalex.org/W3102670302,https://openalex.org/W2909623486,https://openalex.org/W2972361801"
1749,"https://openalex.org/W3003980617,https://openalex.org/W3004204459"
1750,https://openalex.org/W3007213065
1751,"https://openalex.org/W3009131884,https://openalex.org/W2964930724"
1752,https://openalex.org/W3013212890
1753,https://openalex.org/W3015039495
1754,https://openalex.org/W3023884248
1755,https://openalex.org/W3024545185
1756,https://openalex.org/W3029930602
1757,"https://openalex.org/W3040616458,https://openalex.org/W2946016901,https://openalex.org/W2979420601"
1758,https://openalex.org/W3041366542
1759,"https://openalex.org/W3048756729,https://openalex.org/W2904118025,https://openalex.org/W2909338211,https://openalex.org/W2922155541,https://openalex.org/W2972361801,https://openalex.org/W3001940037,https://openalex.org/W4384119545"
1760,"https://openalex.org/W3049124732,https://openalex.org/W2952142660"
1761,"https://openalex.org/W3080380325,https://openalex.org/W2948959486,https://openalex.org/W2995026508,https://openalex.org/W3034931717"
1762,"https://openalex.org/W3082917147,https://openalex.org/W2989010806"
1763,"https://openalex.org/W3084045168,https://openalex.org/W3017083026"
1764,https://openalex.org/W3089333762
1765,"https://openalex.org/W3089665013,https://openalex.org/W2973151912,https://openalex.org/W3009145004,https://openalex.org/W3009321916,https://openalex.org/W3022723466"
1766,https://openalex.org/W3092725232
1767,https://openalex.org/W3094449090
1768,https://openalex.org/W3032908313
1769,"https://openalex.org/W3039047400,https://openalex.org/W3005801829,https://openalex.org/W3086717708"
1770,https://openalex.org/W3040330944
1771,https://openalex.org/W3087906110
1772,https://openalex.org/W3089381894
1773,"https://openalex.org/W3109546043,https://openalex.org/W2943366969,https://openalex.org/W2947861505"
1774,"https://openalex.org/W3110958951,https://openalex.org/W2967400240"
1775,"https://openalex.org/W3111043176,https://openalex.org/W2979691457"
1776,https://openalex.org/W3111216515
1777,"https://openalex.org/W3111804683,https://openalex.org/W2980061684,https://openalex.org/W2983087489"
1778,"https://openalex.org/W3112479375,https://openalex.org/W3035942325"
1779,https://openalex.org/W3113746866
1780,https://openalex.org/W3116287594
1781,https://openalex.org/W3127680544
1782,"https://openalex.org/W3132045449,https://openalex.org/W2991378182,https://openalex.org/W3007778993,https://openalex.org/W3009690168"
1783,https://openalex.org/W3137001520
1784,"https://openalex.org/W3139007794,https://openalex.org/W2979592928"
1785,"https://openalex.org/W3157792744,https://openalex.org/W2916536045"
1786,https://openalex.org/W3160815328
1787,https://openalex.org/W3165953116
1788,"https://openalex.org/W3173319100,https://openalex.org/W2953594546"
1789,"https://openalex.org/W3173934248,https://openalex.org/W3084281832"
1790,https://openalex.org/W3173984388
1791,https://openalex.org/W3174365116
1792,"https://openalex.org/W3184006304,https://openalex.org/W2945381569,https://openalex.org/W2953415799"
1793,"https://openalex.org/W3185455716,https://openalex.org/W2916772745,https://openalex.org/W2924269319,https://openalex.org/W3001957918"
1794,https://openalex.org/W3188808628
1795,"https://openalex.org/W3190910014,https://openalex.org/W3187117643"
1796,https://openalex.org/W3195212538
1797,"https://openalex.org/W3198855467,https://openalex.org/W3012453370,https://openalex.org/W3106323609"
1798,"https://openalex.org/W3200324252,https://openalex.org/W3035945901"
1799,"https://openalex.org/W3202149670,https://openalex.org/W2936450738"
1800,"https://openalex.org/W3208611913,https://openalex.org/W2944607176"
1801,https://openalex.org/W3211015481
1802,https://openalex.org/W3211739027
1803,"https://openalex.org/W3213984342,https://openalex.org/W2939407418,https://openalex.org/W2959298326,https://openalex.org/W2999926863,https://openalex.org/W3079476806,https://openalex.org/W3095680314,https://openalex.org/W3157391504"
1804,"https://openalex.org/W3217255384,https://openalex.org/W2899521792,https://openalex.org/W3048722821"
1805,https://openalex.org/W4200441574
1806,"https://openalex.org/W4200596648,https://openalex.org/W3201223125"
1807,https://openalex.org/W3043356458
1808,"https://openalex.org/W3080403117,https://openalex.org/W2911667582"
1809,https://openalex.org/W3111350096
1810,"https://openalex.org/W3111556418,https://openalex.org/W2965642610"
1811,https://openalex.org/W3112051383
1812,"https://openalex.org/W3114732080,https://openalex.org/W2954230468"
1813,https://openalex.org/W3116162065
1814,https://openalex.org/W3119338599
1815,https://openalex.org/W3121965167
1816,"https://openalex.org/W3122998369,https://openalex.org/W2972248144"
1817,"https://openalex.org/W3134847833,https://openalex.org/W2979446630"
1818,https://openalex.org/W3135164535
1819,"https://openalex.org/W3135238103,https://openalex.org/W2981512388,https://openalex.org/W3016586529"
1820,https://openalex.org/W3139007160
1821,"https://openalex.org/W3166899278,https://openalex.org/W2944253100,https://openalex.org/W2969659129,https://openalex.org/W3006792783,https://openalex.org/W3045287622"
1822,"https://openalex.org/W3171443632,https://openalex.org/W2958798313"
1823,"https://openalex.org/W3179575121,https://openalex.org/W3093162163"
1824,https://openalex.org/W3182577143
1825,https://openalex.org/W3185842415
1826,"https://openalex.org/W3196867077,https://openalex.org/W2970655940,https://openalex.org/W3013563811"
1827,https://openalex.org/W3201455334
1828,https://openalex.org/W3209029029
1829,https://openalex.org/W3212350917
1830,"https://openalex.org/W3214034149,https://openalex.org/W2943796112,https://openalex.org/W2995975878,https://openalex.org/W3035905569"
1831,"https://openalex.org/W4200132167,https://openalex.org/W3180492307,https://openalex.org/W3211756327"
1832,"https://openalex.org/W4200398894,https://openalex.org/W3023395660"
1833,"https://openalex.org/W4226081129,https://openalex.org/W3100968477,https://openalex.org/W3104693082,https://openalex.org/W3126055445"
1834,"https://openalex.org/W3154812883,https://openalex.org/W2905216752,https://openalex.org/W3008241583,https://openalex.org/W3036184036,https://openalex.org/W3040504946"
1835,"https://openalex.org/W4205702597,https://openalex.org/W2964930724,https://openalex.org/W2997258543,https://openalex.org/W3039558631"
1836,https://openalex.org/W4206180885
1837,https://openalex.org/W4206684725
1838,"https://openalex.org/W4206793829,https://openalex.org/W2948725852,https://openalex.org/W3016948878,https://openalex.org/W3048555676,https://openalex.org/W3113607867"
1839,"https://openalex.org/W4210795733,https://openalex.org/W3016947361,https://openalex.org/W3116162065"
1840,"https://openalex.org/W4212837716,https://openalex.org/W2911714071,https://openalex.org/W2954230468,https://openalex.org/W2981919366,https://openalex.org/W2997824651,https://openalex.org/W3046506912,https://openalex.org/W3115545262,https://openalex.org/W3179386521"
1841,"https://openalex.org/W4214620873,https://openalex.org/W3094601717,https://openalex.org/W4205686489"
1842,https://openalex.org/W4220835936
1843,"https://openalex.org/W4220874722,https://openalex.org/W3139260083,https://openalex.org/W3176737717"
1844,"https://openalex.org/W4220981333,https://openalex.org/W2972248144,https://openalex.org/W3122998369"
1845,https://openalex.org/W4221001243
1846,"https://openalex.org/W4224216506,https://openalex.org/W2951246382,https://openalex.org/W3103967487"
1847,"https://openalex.org/W4225966386,https://openalex.org/W2955549366,https://openalex.org/W2998910704,https://openalex.org/W3004570558,https://openalex.org/W3017309273"
1848,"https://openalex.org/W4280638217,https://openalex.org/W3151180413"
1849,https://openalex.org/W4281389735
1850,"https://openalex.org/W4281680066,https://openalex.org/W2988643701,https://openalex.org/W3016947361,https://openalex.org/W4282979322"
1851,"https://openalex.org/W4281754088,https://openalex.org/W3007718174"
1852,"https://openalex.org/W4284675294,https://openalex.org/W2963011709,https://openalex.org/W2972390099,https://openalex.org/W2989010806,https://openalex.org/W3082917147"
1853,https://openalex.org/W4284970694
1854,"https://openalex.org/W4286895614,https://openalex.org/W2999802832,https://openalex.org/W3027835857,https://openalex.org/W3042927695,https://openalex.org/W3104693082,https://openalex.org/W3128950974"
1855,"https://openalex.org/W4292641580,https://openalex.org/W2913458382,https://openalex.org/W2939651832,https://openalex.org/W2949265864,https://openalex.org/W2972845102,https://openalex.org/W2989463820,https://openalex.org/W3027835857,https://openalex.org/W4231558340,https://openalex.org/W4283762879"
1856,https://openalex.org/W4293702663
1857,"https://openalex.org/W4296128755,https://openalex.org/W2982001619,https://openalex.org/W3048722821"
1858,"https://openalex.org/W4296458948,https://openalex.org/W3129294676,https://openalex.org/W4220947731"
1859,"https://openalex.org/W4296848288,https://openalex.org/W2921235872,https://openalex.org/W3031629545,https://openalex.org/W3083264914,https://openalex.org/W3095847172,https://openalex.org/W3162715210,https://openalex.org/W3183793762"
1860,https://openalex.org/W4297093146
1861,"https://openalex.org/W4297475446,https://openalex.org/W3087242798,https://openalex.org/W4223516238"
1862,"https://openalex.org/W4306174507,https://openalex.org/W2983176051,https://openalex.org/W3042156931,https://openalex.org/W3173600084"
1863,"https://openalex.org/W4306828753,https://openalex.org/W3018429123,https://openalex.org/W3027574561,https://openalex.org/W3041366542,https://openalex.org/W3162152537"
1864,"https://openalex.org/W4307329977,https://openalex.org/W3136935190"
1865,https://openalex.org/W4309192451
1866,"https://openalex.org/W4309769905,https://openalex.org/W2968413683,https://openalex.org/W3186716410,https://openalex.org/W3187558905,https://openalex.org/W4280651561"
1867,"https://openalex.org/W4311763863,https://openalex.org/W3005801829,https://openalex.org/W3084086473,https://openalex.org/W3154366515,https://openalex.org/W4283078103,https://openalex.org/W4311763863"
