,0,1
21721,Phillip J. Blaen,Eugènia Martı́
21722,Phillip J. Blaen,Gilles Pinay
21723,Phillip J. Blaen,Marie J. Kurz
21724,Phillip J. Blaen,Alexander M. Milner
21725,Phillip J. Blaen,Clara Mendoza‐Lera
21726,Phillip J. Blaen,Thibault Datry
21727,Phillip J. Blaen,Jennifer Drummond
21728,Phillip J. Blaen,Viktor Baranov
21729,Phillip J. Blaen,Han Qiu
21730,Phillip J. Blaen,N. M. Schmadel
21731,Phillip J. Blaen,Susana Bernal
21732,Jennifer Drummond,Louis Kaplan
21733,Jennifer Drummond,Eugènia Martı́
21734,Jennifer Drummond,Gilles Pinay
21735,Jennifer Drummond,Marie J. Kurz
21736,Jennifer Drummond,Jennifer C. Bowen
21737,Jennifer Drummond,Alexander M. Milner
21738,Jennifer Drummond,Clara Mendoza‐Lera
21739,Jennifer Drummond,Thibault Datry
21740,Jennifer Drummond,Angang Li
21741,Jennifer Drummond,Viktor Baranov
21742,Jennifer Drummond,Rose M. Cory
21743,Jennifer Drummond,N. M. Schmadel
21744,Jennifer Drummond,Susana Bernal
21745,Clara Mendoza‐Lera,Ute Risse‐Buhl
21746,Clara Mendoza‐Lera,Eugènia Martı́
21747,Clara Mendoza‐Lera,Gilles Pinay
21748,Clara Mendoza‐Lera,Marie J. Kurz
21749,Clara Mendoza‐Lera,Alexander M. Milner
21750,Clara Mendoza‐Lera,Thibault Datry
21751,Clara Mendoza‐Lera,Viktor Baranov
21752,Clara Mendoza‐Lera,David Scheidweiler
21753,Clara Mendoza‐Lera,N. M. Schmadel
21754,Clara Mendoza‐Lera,Susana Bernal
21755,Clara Mendoza‐Lera,Michael Mutz
21756,Stefano Basso,Andreas Schumann
21757,Stefano Basso,David Lun
21758,Stefano Basso,Ralf Merz
21759,Stefano Basso,Sergiy Vorogushyn
21760,Stefano Basso,Dadiyorto Wendi
21761,Stefano Basso,Elena Macdonald
21762,Stefano Basso,Luzie Wietzke
21763,Ralf Merz,Andreas Schumann
21764,Ralf Merz,David Lun
21765,Ralf Merz,Sergiy Vorogushyn
21766,Ralf Merz,Dadiyorto Wendi
21767,Ralf Merz,Elena Macdonald
21768,Ralf Merz,Luzie Wietzke
21769,Sergiy Vorogushyn,Bodo Ahrens
21770,Sergiy Vorogushyn,Andreas Schumann
21771,Sergiy Vorogushyn,Matthias Kemter
21772,Sergiy Vorogushyn,David Lun
21773,Sergiy Vorogushyn,Marlies Barendrecht
21774,Sergiy Vorogushyn,Elena Macdonald
21775,Sergiy Vorogushyn,Sophie Ullrich
21776,Sergiy Vorogushyn,Luzie Wietzke
21777,Lauren E. Bortolotti,Cory P. McDonald
21778,Lauren E. Bortolotti,Sheel Bansal
21779,Lauren E. Bortolotti,Zhe Zhang
21780,Lauren E. Bortolotti,Cassandra O. Roberts
21781,Lauren E. Bortolotti,Kerri Finlay
21782,Lauren E. Bortolotti,Rebecca L. North
21783,Lauren E. Bortolotti,David C. Richardson
21784,Lauren E. Bortolotti,Mikkel René Andersen
21785,Lauren E. Bortolotti,Kshitij Gurung
21786,Lauren E. Bortolotti,Joseph Roith
21787,Lauren E. Bortolotti,Zhenhua Li
21788,Lauren E. Bortolotti,Tom W. Bell
21789,Lauren E. Bortolotti,Andy Ness
21790,Lauren E. Bortolotti,Yanping Li
21791,Lauren E. Bortolotti,Jon N. Sweetman
21792,Lauren E. Bortolotti,Ma Xiao
21793,Lauren E. Bortolotti,Jacques C. Finlay
21794,Lauren E. Bortolotti,Ben Janke
21795,Lauren E. Bortolotti,Daniel J. Hornbach
21796,Lauren E. Bortolotti,Meredith A. Holgerson
21797,Lauren E. Bortolotti,Jacob A. Cianci‐Gaskill
21798,Lauren E. Bortolotti,Llwellyn M. Armstrong
21799,Lauren E. Bortolotti,Jackie R. Webb
21800,Lauren E. Bortolotti,Michael Barlage
21801,Lauren E. Bortolotti,Jorrit P. Mesman
21802,Lauren E. Bortolotti,Shannon Hahn
21803,Jacques C. Finlay,Cory P. McDonald
21804,Jacques C. Finlay,Amy Hansen
21805,Jacques C. Finlay,Karen B. Gran
21806,Jacques C. Finlay,Se Jong Cho
21807,Jacques C. Finlay,Sheel Bansal
21808,Jacques C. Finlay,Christine L. Dolph
21809,Jacques C. Finlay,Jon Schwenk
21810,Jacques C. Finlay,Sergey S. Rabotyagov
21811,Jacques C. Finlay,Cassandra O. Roberts
21812,Jacques C. Finlay,Sara A. Kelly
21813,Jacques C. Finlay,Kerri Finlay
21814,Jacques C. Finlay,Rebecca L. North
21815,Jacques C. Finlay,David C. Richardson
21816,Jacques C. Finlay,M. G. Bevis
21817,Jacques C. Finlay,Mikkel René Andersen
21818,Jacques C. Finlay,Kshitij Gurung
21819,Jacques C. Finlay,Joseph Roith
21820,Jacques C. Finlay,Patrick Belmont
21821,Jacques C. Finlay,Mohammad Danesh‐Yazdi
21822,Jacques C. Finlay,Andy Ness
21823,Jacques C. Finlay,Peter R. Wilcock
21824,Jacques C. Finlay,Zhengxin Lang
21825,Jacques C. Finlay,Jon N. Sweetman
21826,Jacques C. Finlay,Evelyn Boardman
21827,Jacques C. Finlay,Ben Janke
21828,Jacques C. Finlay,Daniel J. Hornbach
21829,Jacques C. Finlay,Meredith A. Holgerson
21830,Jacques C. Finlay,Jacob A. Cianci‐Gaskill
21831,Jacques C. Finlay,Gillian Roehrig
21832,Jacques C. Finlay,B. J. Dalzell
21833,Jacques C. Finlay,Jackie R. Webb
21834,Jacques C. Finlay,Jorrit P. Mesman
21835,Jacques C. Finlay,Anna Baker
21836,Jacques C. Finlay,Shannon Hahn
21837,Jiao Wang,Dawei Han
21838,Jiao Wang,Lu Zhuo
21839,Jiao Wang,Q.C. Li
21840,Jiao Wang,Rui Wang
21841,Jiao Wang,Jie Dou
21842,Jiao Wang,Jing Zhou
21843,Jiao Wang,Ahmed Abdelhalim
21844,Jiao Wang,Ying Liu
21845,Jiao Wang,Dongming Gu
21846,Jiao Wang,Wenxuan Zhu
21847,Dawei Han,Lu Zhuo
21848,Dawei Han,Qiang Dai
21849,Dawei Han,Qiqi Yang
21850,Dawei Han,Ahmed Abdelhalim
21851,Dawei Han,Shuliang Zhang
21852,Dawei Han,Ying Liu
21853,Zhaoyong Hu,Ruiying Chang
21854,Zhaoyong Hu,Peter A. Raymond
21855,Zhaoyong Hu,Chunlin Song
21856,Zhaoyong Hu,Zhiwei Wang
21857,Zhaoyong Hu,Shouqin Sun
21858,Zhaoyong Hu,Xiaopeng Chen
21859,Zhaoyong Hu,Xiangyang Sun
21860,Zhaoyong Hu,Tianqiao Mao
21861,Zhaoyong Hu,Shan Lin
21862,Zhaoyong Hu,Genxu Wang
21863,Zhaoyong Hu,Kewei Huang
21864,Genxu Wang,Ruiying Chang
21865,Genxu Wang,Peter A. Raymond
21866,Genxu Wang,Zhiwei Wang
21867,Genxu Wang,Shouqin Sun
21868,Genxu Wang,Xiaopeng Chen
21869,Genxu Wang,Xiangyang Sun
21870,Genxu Wang,Tianqiao Mao
21871,Genxu Wang,Shan Lin
21872,Genxu Wang,Chunlin Song
21873,Genxu Wang,Kewei Huang
21874,Robert W. Dudley,Md. Safat Sikder
21875,Robert W. Dudley,Hind Oubanas
21876,Robert W. Dudley,Jory S. Hecht
21877,Robert W. Dudley,Todd G. Caldwell
21878,Robert W. Dudley,Carolyn Olson
21879,Robert W. Dudley,Ryan Riggs
21880,Robert W. Dudley,Brian Astifan
21881,Robert W. Dudley,Jérôme Monnier
21882,Robert W. Dudley,Caelan Simeone
21883,Robert W. Dudley,Mohammad J. Tourian
21884,Robert W. Dudley,Jay Taneja
21885,Robert W. Dudley,Gregory J. McCabe
21886,Robert W. Dudley,Melissa A. Lombard
21887,Robert W. Dudley,A. N. Price
21888,Robert W. Dudley,Glenn A. Hodgkins
21889,Robert W. Dudley,M. Turmon
21890,Robert W. Dudley,Michael E. Wieczorek
21891,Robert W. Dudley,Angelica Tarpanelli
21892,Robert W. Dudley,David M. Wolock
21893,Robert W. Dudley,Travis Simmons
21894,Robert W. Dudley,C. M. Stuurman
21895,Robert W. Dudley,Luciana Fenoglio-Marc
21896,Robert W. Dudley,Pierre‐Olivier Malaterre
21897,Robert W. Dudley,Pierre‐André Garambois
21898,Robert W. Dudley,Stephen Coss
21899,Robert W. Dudley,Pascal Matte
21900,Robert W. Dudley,Aggrey Muhebwa
21901,Robert W. Dudley,Nikki Tebaldi
21902,Robert W. Dudley,Mark Hagemann
21903,Robert W. Dudley,Kévin Larnier
21904,Robert W. Dudley,Kerstin Schulze
21905,Pierre‐André Garambois,Md. Safat Sikder
21906,Pierre‐André Garambois,Hind Oubanas
21907,Pierre‐André Garambois,Daniel Medéiros Moreira
21908,Pierre‐André Garambois,Fabrice Papa
21909,Pierre‐André Garambois,Ryan Riggs
21910,Pierre‐André Garambois,Brian Astifan
21911,Pierre‐André Garambois,Jérôme Monnier
21912,Pierre‐André Garambois,Ahmad Al Bitar
21913,Pierre‐André Garambois,Mohammad J. Tourian
21914,Pierre‐André Garambois,Jay Taneja
21915,Pierre‐André Garambois,M. Turmon
21916,Pierre‐André Garambois,Angelica Tarpanelli
21917,Pierre‐André Garambois,Travis Simmons
21918,Pierre‐André Garambois,C. M. Stuurman
21919,Pierre‐André Garambois,Luciana Fenoglio-Marc
21920,Pierre‐André Garambois,Pierre‐Olivier Malaterre
21921,Pierre‐André Garambois,Adrien Paris
21922,Pierre‐André Garambois,Stephen Coss
21923,Pierre‐André Garambois,Marie Parrens
21924,Pierre‐André Garambois,Pascal Matte
21925,Pierre‐André Garambois,Aggrey Muhebwa
21926,Pierre‐André Garambois,Vinícius Alencar Siqueira
21927,Pierre‐André Garambois,Nikki Tebaldi
21928,Pierre‐André Garambois,Mark Hagemann
21929,Pierre‐André Garambois,Kévin Larnier
21930,Pierre‐André Garambois,Kerstin Schulze
21931,Pierre‐André Garambois,Filipe Aires
21932,Nicole K. LeRoux,Anner Paldor
21933,Nicole K. LeRoux,David R. Lapen
21934,Nicole K. LeRoux,Steven K. Frey
21935,Nicole K. LeRoux,Steve Stanic
21936,Nicole K. LeRoux,Joseph Tamborski
21937,Nicole K. LeRoux,Dylan J. Irvine
21938,Nicole K. LeRoux,Aaron A. Mohammed
21939,Anner Paldor,H. A. Michael
21940,Anner Paldor,Austin J. Chadwick
21941,Anner Paldor,Steve Stanic
21942,Anner Paldor,Zhongyuan Xu
21943,Anner Paldor,Aaron A. Mohammed
21944,Lilit Yeghiazarian,J. Michael Johnson
21945,Lilit Yeghiazarian,Paul Ervin
21946,Lilit Yeghiazarian,Amir H. Kohanpur
21947,Lilit Yeghiazarian,Rainer vom Hofe
21948,Lilit Yeghiazarian,M. Sadegh Riasi
21949,Lilit Yeghiazarian,Sung J. Oh
21950,Lilit Yeghiazarian,Shiqi Fang
21951,Lilit Yeghiazarian,Olivier Parent
21952,Lilit Yeghiazarian,Aizuddin Khalid
21953,Yi Liu,Xiaoli Yang
21954,Yi Liu,Liliang Ren
21955,Yi Liu,Wenzhao Liang
21956,Yi Liu,Chong Sheng
21957,Yi Liu,Rong Mao
21958,Yi Liu,Fan Wu
21959,Yi Liu,Xiuqin Fang
21960,Yi Liu,Shanhu Jiang
21961,Yi Liu,Hengchao Xu
21962,Yi Liu,Shanshui Yuan
21963,Shujie Cheng,Qilin Wang
21964,Shujie Cheng,Xuxin Lei
21965,Shujie Cheng,Zhicheng Xu
21966,Shujie Cheng,Shujing Qin
21967,Shujie Cheng,Liu Liu
21968,Shujing Qin,Qilin Wang
21969,Shujing Qin,Xuxin Lei
21970,Shujing Qin,Zhicheng Xu
21971,Shujing Qin,Liu Liu
21972,William Ryan Currier,A. Gelvin
21973,William Ryan Currier,C. A. Hiemstra
21974,William Ryan Currier,Cassie Lumbrazo
21975,William Ryan Currier,K. J. Bormann
21976,William Ryan Currier,Nancy F. Glenn
21977,William Ryan Currier,Zach Uhlmann
21978,William Ryan Currier,L. Spaete
21979,Stefania Grimaldi,Antara Dasgupta
21980,Stefania Grimaldi,Renaud Hostache
21981,Stefania Grimaldi,Raaj Ramsankaran
21982,Stefania Grimaldi,Ashkan Shokri
21983,Steven K. Frey,Edward A. Sudicky
21984,Steven K. Frey,Hyoun‐Tae Hwang
21985,Steven K. Frey,W. R. Peltier
21986,Steven K. Frey,Andre R. Erler
21987,Steven K. Frey,Marc d’Orgeville
21988,Steven K. Frey,David R. Lapen
21989,Steven K. Frey,Youngjin Park
21990,Steven K. Frey,Omar Khader
21991,Hyoun‐Tae Hwang,Edward A. Sudicky
21992,Hyoun‐Tae Hwang,W. R. Peltier
21993,Hyoun‐Tae Hwang,Seong‐Sun Lee
21994,Hyoun‐Tae Hwang,Andre R. Erler
21995,Hyoun‐Tae Hwang,Dugin Kaown
21996,Hyoun‐Tae Hwang,Marc d’Orgeville
21997,Hyoun‐Tae Hwang,Derek Steinmoeller
21998,Hyoun‐Tae Hwang,Kang‐Kun Lee
21999,Hyoun‐Tae Hwang,Sung‐Wook Jeen
22000,Hyoun‐Tae Hwang,David R. Lapen
22001,Hyoun‐Tae Hwang,Youngjin Park
22002,Hyoun‐Tae Hwang,Omar Khader
22003,David R. Lapen,Edward A. Sudicky
22004,David R. Lapen,W. R. Peltier
22005,David R. Lapen,Andre R. Erler
22006,David R. Lapen,Marc d’Orgeville
22007,David R. Lapen,Youngjin Park
22008,David R. Lapen,Omar Khader
22009,Edward A. Sudicky,W. R. Peltier
22010,Edward A. Sudicky,Seong‐Sun Lee
22011,Edward A. Sudicky,Andre R. Erler
22012,Edward A. Sudicky,Dugin Kaown
22013,Edward A. Sudicky,Marc d’Orgeville
22014,Edward A. Sudicky,Derek Steinmoeller
22015,Edward A. Sudicky,Kang‐Kun Lee
22016,Edward A. Sudicky,Sung‐Wook Jeen
22017,Edward A. Sudicky,Youngjin Park
22018,Edward A. Sudicky,Omar Khader
22019,M. H. Conklin,Peter Hartsough
22020,M. H. Conklin,Michael L. Anderson
22021,M. H. Conklin,P. Zion Klos
22022,M. H. Conklin,Amanda Deinhart
22023,M. H. Conklin,Melissa Thaw
22024,M. H. Conklin,R. G. Lucas
22025,M. H. Conklin,Richard K. Bibby
22026,M. H. Conklin,R. Rice
22027,M. H. Conklin,Bradley K. Esser
22028,M. H. Conklin,Roger Bales
22029,M. H. Conklin,Ate Visser
22030,M. H. Conklin,Weichao Guo
22031,M. H. Conklin,Guotao Cui
22032,M. H. Conklin,Francesco Avanzi
22033,Julian Koch,Mehmet Cüneyd Demirel
22034,Julian Koch,Anker Lajer Højberg
22035,Julian Koch,Xin He
22036,Julian Koch,Sebastian Müller
22037,Julian Koch,Vibeke Ernstsen
22038,Julian Koch,Jens Christian Refsgaard
22039,Julian Koch,Grith Martinsen
22040,Julian Koch,Stephan Thober
22041,Julian Koch,Wenmin Zhang
22042,Julian Koch,Peter Roll Jakobsen
22043,Julian Koch,Simon Stisen
22044,Simon Stisen,Mehmet Cüneyd Demirel
22045,Simon Stisen,Anker Lajer Højberg
22046,Simon Stisen,Xin He
22047,Simon Stisen,Sebastian Müller
22048,Simon Stisen,Vibeke Ernstsen
22049,Simon Stisen,Jens Christian Refsgaard
22050,Simon Stisen,Grith Martinsen
22051,Simon Stisen,Stephan Thober
22052,Simon Stisen,Wenmin Zhang
22053,Simon Stisen,Peter Roll Jakobsen
22054,C. A. Hiemstra,A. Gelvin
22055,C. A. Hiemstra,Ryan Webb
22056,C. A. Hiemstra,David Shean
22057,C. A. Hiemstra,Ludovic Brucker
22058,C. A. Hiemstra,Daniel McGrath
22059,C. A. Hiemstra,K. J. Bormann
22060,C. A. Hiemstra,Kelly Elder
22061,C. A. Hiemstra,Zach Uhlmann
22062,C. A. Hiemstra,L. Spaete
22063,C. A. Hiemstra,Hans Peter Marshall
22064,C. A. Hiemstra,Nancy F. Glenn
22065,C. A. Hiemstra,Randall Bonnell
22066,C. A. Hiemstra,Hans‐Peter Marshall
22067,Jason A. Leach,Caleb A. Buahin
22068,Jason A. Leach,R. D. Moore
22069,R. D. Moore,Caleb A. Buahin
22070,Nima Shokri,Salomé M. S. Shokri‐Kuehni
22071,Nima Shokri,Anastasia Vogelbacher
22072,Nima Shokri,Bernadette Raaijmakers
22073,Nima Shokri,Milad Aminzadeh
22074,Nima Shokri,Theresa Kurz
22075,Nima Shokri,Kaveh Madani
22076,Hyungjun Kim,Sujan Koirala
22077,Hyungjun Kim,Shinjiro Kanae
22078,Hyungjun Kim,Yukiko Hirabayashi
22079,Hyungjun Kim,Daisuke Tokuda
22080,Hyungjun Kim,Tidar Bayu
22081,Sebastian Gnann,Hilary McMillan
22082,Sebastian Gnann,Ryoko Araki
22083,Thomas Coleman,C. Ciervo
22084,Thomas Coleman,Carlos Henrique Maldaner
22085,Thomas Coleman,Matthew W. Becker
22086,Thomas Coleman,John Molson
22087,Thomas Coleman,Jonathan Munn
22088,John Molson,Alexandre Pryet
22089,John Molson,Jean‐Michel Lemieux
22090,John Molson,Carlos Henrique Maldaner
22091,John Molson,Nathan L. Young
22092,John Molson,Richard Fortier
22093,John Molson,Cécile Coulon
22094,John Molson,Wei-Bo Liu
22095,John Molson,Jonathan Munn
22096,George Kourakos,Nisha Marwaha
22097,George Kourakos,Elad Levintal
22098,Alexandre Puyguiraud,Philippe Gouze
22099,Alexandre Puyguiraud,Lazaro J. Perez
22100,Daniel Medéiros Moreira,Otávio Augusto Passaia
22101,Daniel Medéiros Moreira,David da Motta Marques
22102,Daniel Medéiros Moreira,Marie‐Paule Bonnet
22103,Daniel Medéiros Moreira,Fabrice Papa
22104,Daniel Medéiros Moreira,Ahmad Al Bitar
22105,Daniel Medéiros Moreira,Thibault Catry
22106,Daniel Medéiros Moreira,João Paulo Lyra Fialho Brêda
22107,Daniel Medéiros Moreira,Jérémie Garnier
22108,Daniel Medéiros Moreira,Carlos Ruberto Fragoso
22109,Daniel Medéiros Moreira,Joecila S. Da Silva
22110,Daniel Medéiros Moreira,Juan Martín Bravo
22111,Daniel Medéiros Moreira,Adrien Paris
22112,Daniel Medéiros Moreira,Tania C. Sampaio
22113,Daniel Medéiros Moreira,Marie Parrens
22114,Daniel Medéiros Moreira,Frédérique Seyler
22115,Daniel Medéiros Moreira,Sébastien Pinel
22116,Daniel Medéiros Moreira,Stéphane Calmant
22117,Daniel Medéiros Moreira,Vinícius Alencar Siqueira
22118,Daniel Medéiros Moreira,Filipe Aires
22119,Karl Rittger,Indrani Graczyk
22120,Karl Rittger,Edward H. Bair
22121,Karl Rittger,C. M. Oaida
22122,Karl Rittger,Alice F. Hill
22123,Karl Rittger,Sean W. Fleming
22124,Karl Rittger,S. McKenzie Skiles
22125,Karl Rittger,James A. Lutz
22126,Allison E. Goodwell,Mozhgan A. Farahani
22127,Allison E. Goodwell,Samuel E. Franzen
22128,Allison E. Goodwell,Maoya Bassiouni
22129,Elena Volpi,Stefano Cipollini
22130,Xuan Hong,Lukas Gudmundsson
22131,Xuan Hong,Andrew D. Gronewold
22132,Xuan Hong,Hui‐Min Wang
22133,Xuan Hong,R. Steven Regan
22134,Xuan Hong,Zhiqiang Jiang
22135,Xuan Hong,Yiwen Mei
22136,Xuan Hong,Richard G. Niswonger
22137,Xuan Hong,Howard W. Reeves
22138,Xuan Hong,Michael Leonard
22139,Xuan Hong,Randall J. Hunt
22140,Xuan Hong,Chen Lü
22141,Xuan Hong,Ling Gu
22142,Xuan Hong,Sandra M. Eberts
22143,Ruben Imhoff,Aart Overeem
22144,Ruben Imhoff,Bart van Osnabrugge
22145,Ruben Imhoff,K.J. van Heeringen
22146,Ruben Imhoff,Claudia Brauer
22147,Ruben Imhoff,Willem van Verseveld
22148,Claudia Brauer,Aart Overeem
22149,Claudia Brauer,Youxian Sun
22150,Claudia Brauer,Julius Sumihar
22151,Claudia Brauer,K.J. van Heeringen
22152,Claudia Brauer,Koen Valk
22153,Andrew W. Schroth,Kathrin Wagner
22154,Andrew W. Schroth,Ana M. Morales‐Williams
22155,Andrew W. Schroth,Brittany V. Lancellotti
22156,Andrew W. Schroth,Matthew C. H. Vaughan
22157,Andrew W. Schroth,Carol E. Adair
22158,Andrew W. Schroth,Dustin W. Kincaid
22159,Andrew W. Schroth,E. Carol Adair
22160,Andrew W. Schroth,Clelia Marti
22161,Andrew W. Schroth,Eric D. Roy
22162,Andrew W. Schroth,William B. Bowden
22163,Andrew W. Schroth,David C. Braun
22164,Andrew W. Schroth,A. P. Kirol
22165,Andrew W. Schroth,Oliver Pierson
22166,Andrew W. Schroth,Erin Seybold
22167,Huaming Guo,Chongsheng Lu
22168,Huaming Guo,Zhiyu Qi
22169,Huaming Guo,Bing Yang
22170,Huaming Guo,Tianjing Zhang
22171,Huaming Guo,Erping Bi
22172,Huaming Guo,Todd C. Rasmussen
22173,Huaming Guo,Wei Xiu
22174,Huaming Guo,Guoxi Lian
22175,Anette Eltner,Wesley Nunes Gonçalves
22176,Anette Eltner,T. Akiyama
22177,Anette Eltner,Jens Grundmann
22178,Anette Eltner,Defu Lin
22179,Anette Eltner,László Bertalan
22180,Anette Eltner,Silvia Barbetta
22181,Anette Eltner,Farhad Bahmanpouri
22182,Anette Eltner,Patrik Olã Bressan
22183,Anette Eltner,José Marcato
22184,Hilary McMillan,Ryoko Araki
22185,Hilary McMillan,Tom Botterill
22186,Xixi Lu,Irina Overeem
22187,Xixi Lu,Ting Zhang
22188,Xixi Lu,Yongqiang Zhou
22189,Xixi Lu,Lishan Ran
22190,Xixi Lu,Albert J. Kettner
22191,Xixi Lu,Guangyao Gao
22192,Xixi Lu,Shihua Yin
22193,Ahmad Jan,Fred L. Ogden
22194,Ahmad Jan,Michael P. Carey
22195,Ahmad Jan,Jonathan A. O’Donnell
22196,Ahmad Jan,Peter La Follette
22197,Ahmad Jan,Ylva Sjöberg
22198,Ahmad Jan,Saubhagya Singh Rathore
22199,Laurent Longuevergne,David Burgess
22200,Laurent Longuevergne,Gilles Porel
22201,Laurent Longuevergne,Benoît Nauleau
22202,Laurent Longuevergne,Behzad Pouladi
22203,Laurent Longuevergne,Nicolas Lavenant
22204,Laurent Longuevergne,Iván David OSORIO LEON
22205,Laurent Longuevergne,Camille Bouchez
22206,Laurent Longuevergne,Alain Crave
22207,Laurent Longuevergne,Jianliang Huang
22208,Laurent Longuevergne,M. N. Demuth
22209,Laurent Longuevergne,Nataline Simon
22210,Laurent Longuevergne,Eliot Chatton
22211,Laurent Longuevergne,Alfonso Rivera
22212,Laurent Longuevergne,Pascal Castellazzi
22213,David Gochis,Timothy M. Lahmers
22214,David Gochis,Prasanth Valayamkunnath
22215,David Gochis,Kristie J. Franz
22216,David Gochis,Rocky Dunlap
22217,David Gochis,K. M. Sampson
22218,David Gochis,Michael Barlage
22219,David Gochis,Mary Michael O’Neill
22220,David Gochis,A. L. Dugger
22221,David Gochis,Daniel H. Rosen
22222,David Gochis,Katelyn FitzGerald
22223,David Gochis,Joseph A. Santanello
22224,David Gochis,D. Tijerina
22225,David Gochis,Chandana Gangodagamage
22226,Michael Rode,Robert Hensley
22227,Michael Rode,Qing Zhan
22228,Michael Rode,Joni Dehaspe
22229,Michael Rode,Andreas Lorke
22230,Michael Rode,Xiaolin Zhang
22231,Michael Rode,Seifeddine Jomaa
22232,Michael Rode,Karsten Rinke
22233,Sheila F. Murphy,Marcus Trotta
22234,Sheila F. Murphy,Michelle Newcomer
22235,Sheila F. Murphy,Robert L. Runkel
22236,Sheila F. Murphy,Jon Chorover
22237,Sheila F. Murphy,Kathleen A. Lohse
22238,Sheila F. Murphy,Craig Ulrich
22239,Sheila F. Murphy,Suzanne P. Anderson
22240,Sheila F. Murphy,M. S. Seyfried
22241,Sheila F. Murphy,D. Seymour
22242,Sheila F. Murphy,Susan S. Hubbard
22243,Sheila F. Murphy,A. N. Wlostowski
22244,Sheila F. Murphy,Yuning Shi
22245,Sheila F. Murphy,Deborah A. Repert
22246,Sheila F. Murphy,J. Theodore Peña
22247,Sheila F. Murphy,Eric Parrish
22248,Sheila F. Murphy,Jennifer E. Underwood
22249,Sheila F. Murphy,Todd Schram
22250,Sheila F. Murphy,J. Jasperse
22251,Sheila F. Murphy,Edward G. Stets
22252,Sheila F. Murphy,S. Maples
22253,Sheila F. Murphy,Andy J. Nolan
22254,Sheila F. Murphy,J. M. Mallard
22255,Yuning Shi,Dacheng Xiao
22256,Yuning Shi,Jon Chorover
22257,Yuning Shi,Kenneth J. Davis
22258,Yuning Shi,Kathleen A. Lohse
22259,Yuning Shi,Suzanne P. Anderson
22260,Yuning Shi,M. S. Seyfried
22261,Yuning Shi,A. N. Wlostowski
22262,Yuning Shi,Roman A. DiBiase
22263,Yuning Shi,Felipe Montes
22264,Yuning Shi,Armen R. Kemanian
22265,Yuning Shi,Eric Parrish
22266,Yuning Shi,Brandon Forsythe
22267,Yuning Shi,J. M. Mallard
22268,A. Kokkinaki,Hongkyu Yoon
22269,A. Kokkinaki,A. Soueid Ahmed
22270,A. Kokkinaki,A. Revil
22271,Ningpeng Dong,Joël Arnault
22272,Ningpeng Dong,Yujie Liu
22273,Ningpeng Dong,Patrick Laux
22274,Ningpeng Dong,Jianhui Wei
22275,Ningpeng Dong,Chuanguo Yang
22276,Ningpeng Dong,Hejia Wang
22277,Ningpeng Dong,Xuejun Zhang
22278,Ningpeng Dong,Wenzhuo Wang
22279,Ningpeng Dong,Jun Niu
22280,Ningpeng Dong,Minzhi Yang
22281,Ningpeng Dong,Hongkai Gao
22282,Ningpeng Dong,Zengchuan Dong
22283,Ningpeng Dong,Mingxiang Yang
22284,Ningpeng Dong,Shiyi Xu
22285,Jianhui Wei,Joël Arnault
22286,Jianhui Wei,Yujie Liu
22287,Jianhui Wei,Patrick Laux
22288,Jianhui Wei,Sven Wagner
22289,Jianhui Wei,Chuanguo Yang
22290,Jianhui Wei,Hejia Wang
22291,Jianhui Wei,Xuejun Zhang
22292,Jianhui Wei,Jun Niu
22293,Jianhui Wei,Hongkai Gao
22294,Jianhui Wei,Zhenyu Zhang
22295,Jianhui Wei,Benjamin Fersch
22296,Jianhui Wei,Mingxiang Yang
22297,Jianhui Wei,Shiyi Xu
22298,Jianhui Wei,Gerlinde Jung
22299,Jianhui Wei,Thomas Rummler
22300,Joël Arnault,Yujie Liu
22301,Joël Arnault,Patrick Laux
22302,Joël Arnault,Sven Wagner
22303,Joël Arnault,Chuanguo Yang
22304,Joël Arnault,Hejia Wang
22305,Joël Arnault,Xuejun Zhang
22306,Joël Arnault,Jun Niu
22307,Joël Arnault,Hongkai Gao
22308,Joël Arnault,Zhenyu Zhang
22309,Joël Arnault,Benjamin Fersch
22310,Joël Arnault,Mingxiang Yang
22311,Joël Arnault,Shiyi Xu
22312,Joël Arnault,Gerlinde Jung
22313,Joël Arnault,Thomas Rummler
22314,Chen‐Xing Zhou,Chuangbing Zhou
22315,Chen‐Xing Zhou,Ting Wang
22316,Chen‐Xing Zhou,Xusheng Chen
22317,Chen‐Xing Zhou,Hongwei Li
22318,Xuan Yu,Mengxue Wu
22319,Xuan Yu,Christopher Russoniello
22320,Xuan Yu,Angelia L. Seyfferth
22321,Xuan Yu,Jie Yang
22322,Xuan Yu,Yuxuan Hou
22323,Ruijie Zeng,Erin M.K. Haacker
22324,Ruijie Zeng,Qianqiu Longyang
22325,Ruijie Zeng,Tianfang Xu
22326,Ruijie Zeng,Conor Tyson
22327,Ruijie Zeng,Chuncheng Yao
22328,Yong Tian,Mengchen Zhao
22329,Yong Tian,Rui Xiong
22330,Yong Tian,Ji Chen
22331,Yong Tian,Michele Lancia
22332,Yong Tian,Xiaoli Wang
22333,Yong Tian,Jiang Yu
22334,Yong Tian,Charles B. Andrews
22335,Yong Tian,Han‐Zhong Feng
22336,Yong Tian,Erhu Du
22337,Yong Tian,Xin Li
22338,Han‐Zhong Feng,Mengchen Zhao
